"","home_team","yardline_100","game_seconds_remaining","goal_to_go","yards_gained","shotgun","no_huddle","score_differential","first_down_pass","incomplete_pass","interception","down_2","down_3","pass_length_short","pass_location_middle","pass_location_right","td_team_1","td_team_2"
"239",0,0.484536082474227,0.953307392996109,0,0.155555555555556,0,0,0.339622641509434,0,0,0,1,0,1,0,1,0,0
"240",0,0.515463917525773,0.749861033907727,0,0.122222222222222,0,0,0.415094339622642,0,0,0,0,0,1,0,0,0,0
"241",0,0.536082474226804,0.615063924402446,0,0.144444444444444,1,1,0.547169811320755,0,0,0,0,0,1,1,0,0,0
"242",0,0.237113402061856,0.582823790994997,0,0.166666666666667,1,0,0.547169811320755,0,0,0,1,0,1,0,0,0,0
"243",0,0.814432989690722,0.314897165091718,0,0.133333333333333,0,0,0.415094339622642,0,0,0,1,0,1,1,0,0,0
"244",0,0.412371134020619,0.971095052807115,0,0.133333333333333,1,0,0.339622641509434,1,0,0,1,0,1,1,0,0,0
"245",0,0.247422680412371,0.943857698721512,0,0.133333333333333,1,0,0.339622641509434,1,0,0,1,0,1,0,0,0,0
"246",0,0.185567010309278,0.932740411339633,0,0.111111111111111,1,0,0.339622641509434,0,0,0,0,0,1,1,0,0,0
"247",0,0.762886597938144,0.874096720400222,0,0.144444444444444,0,0,0.339622641509434,0,0,0,0,0,1,0,1,0,0
"248",0,0.185567010309278,0.797387437465259,0,0.133333333333333,1,0,0.339622641509434,1,0,0,1,0,1,0,0,0,0
"249",0,0.54639175257732,0.401612006670372,0,0.166666666666667,1,0,0.415094339622642,0,0,0,0,0,1,0,1,0,0
"250",0,0.65979381443299,0.264313507504169,0,0.133333333333333,1,0,0.415094339622642,0,0,0,0,0,1,0,1,0,0
"251",0,0.742268041237113,0.08532518065592,0,0.144444444444444,1,0,0.358490566037736,0,0,0,1,0,1,0,0,0,0
"252",1,0.762886597938144,1,0,0.155555555555556,1,0,0.339622641509434,0,0,0,0,0,1,0,1,0,0
"253",1,0.711340206185567,0.917732073374097,0,0.166666666666667,1,0,0.339622641509434,0,0,0,0,0,1,1,0,0,0
"254",1,0.56701030927835,0.740133407448583,0,0.111111111111111,1,0,0.39622641509434,0,0,0,1,0,1,0,0,0,0
"255",1,0.855670103092783,0.677876598110061,0,0.155555555555556,1,0,0.39622641509434,0,0,0,1,0,1,1,0,0,0
"256",1,0.175257731958763,0.428015564202335,0,0.155555555555556,0,0,0.339622641509434,0,0,0,0,0,1,0,1,0,0
"257",1,0.54639175257732,0.271817676486937,0,0.133333333333333,1,0,0.339622641509434,1,0,0,1,0,1,0,0,0,0
"258",1,0.247422680412371,0.242078932740411,0,0.122222222222222,1,0,0.339622641509434,0,0,0,0,0,1,1,0,0,0
"259",1,0.123711340206186,0.206225680933852,1,0.166666666666667,0,0,0.339622641509434,0,0,0,1,0,1,0,1,0,0
"260",1,0.0309278350515464,0.197609783212896,1,0.111111111111111,1,0,0.339622641509434,1,0,0,0,1,1,1,0,0,1
"261",0,0.969072164948454,0.917176209005003,0,0.122222222222222,0,0,0.339622641509434,0,0,0,1,0,1,0,1,0,0
"262",0,0.56701030927835,0.595052807115064,0,0.133333333333333,1,0,0.283018867924528,0,0,0,0,1,1,0,0,0,0
"263",0,0.536082474226804,0.474430239021679,0,0.133333333333333,1,0,0.358490566037736,0,0,0,1,0,1,0,0,0,0
"264",0,0.515463917525773,0.277376320177877,0,0.155555555555556,0,0,0.30188679245283,0,0,0,0,0,1,0,1,0,0
"265",0,0.329896907216495,0.1650917176209,0,0.133333333333333,1,0,0.207547169811321,0,0,0,0,0,1,1,0,0,0
"266",0,0.701030927835051,0.0289049471928849,0,0.111111111111111,1,0,0.0188679245283019,0,0,0,1,0,1,0,1,0,0
"267",0,0.247422680412371,0.0183435241801001,0,0.111111111111111,0,0,0.0188679245283019,0,0,0,0,0,1,0,1,0,0
"268",1,0.948453608247423,0.958866036687048,0,0.111111111111111,0,0,0.226415094339623,0,0,0,0,0,1,1,0,0,0
"269",1,0.56701030927835,0.918565869927738,0,0.133333333333333,1,0,0.226415094339623,0,0,0,0,0,1,0,0,0,0
"270",1,0.319587628865979,0.853807670928293,0,0.122222222222222,0,0,0.226415094339623,0,0,0,0,0,1,0,1,0,0
"271",1,0.762886597938144,0.499722067815453,0,0.133333333333333,1,0,0.113207547169811,0,0,0,0,0,1,0,1,0,0
"272",1,0.670103092783505,0.47887715397443,0,0.133333333333333,0,0,0.113207547169811,1,0,0,0,1,1,0,1,0,0
"273",1,0.474226804123711,0.258476931628683,0,0.155555555555556,1,0,0.0566037735849057,0,0,0,0,0,1,0,1,0,0
"274",1,0.391752577319588,0.25041689827682,0,0.133333333333333,1,0,0.0566037735849057,1,0,0,1,0,1,0,1,0,0
"275",1,0.0206185567010309,0.219844357976654,1,0.1,1,0,0.0566037735849057,1,0,0,0,0,1,0,0,0,1
"276",1,0.484536082474227,0.950806003335186,0,0.133333333333333,1,0,0.339622641509434,0,0,0,1,0,1,1,0,0,0
"277",1,0.628865979381443,0.520289049471929,0,0.111111111111111,1,0,0.452830188679245,0,0,0,0,0,1,0,0,0,0
"278",1,0.804123711340206,0.296831573096165,0,0.155555555555556,1,0,0.509433962264151,0,0,0,0,0,1,1,0,0,0
"279",1,0.680412371134021,0.158977209560867,0,0.133333333333333,1,0,0.641509433962264,0,0,0,1,0,1,1,0,0,0
"280",0,0.793814432989691,0.538076709282935,0,0.1,1,0,0.39622641509434,1,0,0,0,1,1,0,0,0,0
"281",0,0.762886597938144,0.533073929961089,0,0.144444444444444,1,0,0.39622641509434,0,0,0,0,0,1,1,0,0,0
"282",0,0.45360824742268,0.511117287381879,0,0.133333333333333,1,0,0.39622641509434,0,0,0,0,0,1,0,1,0,0
"283",0,0.195876288659794,0.767648693718733,0,0.155555555555556,1,0,0.339622641509434,0,0,0,1,0,1,1,0,0,0
"284",0,0.56701030927835,0.642301278488049,0,0.133333333333333,1,0,0.339622641509434,1,0,0,0,1,1,1,0,0,0
"285",0,0.505154639175258,0.630072262367982,0,0.122222222222222,0,0,0.339622641509434,0,0,0,0,0,1,0,0,0,0
"286",0,0.597938144329897,0.485269594219011,0,0.133333333333333,1,0,0.415094339622642,1,0,0,1,0,1,1,0,0,0
"287",1,0.54639175257732,0.975541967759867,0,0.144444444444444,0,0,0.339622641509434,0,0,0,1,0,1,0,1,0,0
"288",1,0.701030927835051,0.857976653696498,0,0.133333333333333,1,0,0.339622641509434,0,0,0,0,0,1,0,0,0,0
"289",1,0.608247422680412,0.581156197887715,0,0.122222222222222,1,0,0.716981132075472,1,0,0,0,1,1,0,0,0,0
"290",1,0.123711340206186,0.519177320733741,0,0.133333333333333,0,0,0.716981132075472,0,0,0,1,0,1,0,0,0,0
"291",1,0.690721649484536,0.324068927181768,0,0.133333333333333,1,0,0.716981132075472,1,0,0,0,1,1,0,0,0,0
"292",1,0.731958762886598,0.308504724847137,0,0.111111111111111,1,0,0.716981132075472,0,0,0,0,0,1,0,1,0,0
"293",1,0.43298969072165,0.286826014452474,0,0.122222222222222,0,0,0.716981132075472,0,0,0,0,0,1,0,0,0,0
"294",1,0.43298969072165,0.266259032795998,0,0.133333333333333,1,0,0.716981132075472,0,0,0,0,1,1,1,0,0,0
"295",1,0.855670103092783,0.810450250138966,0,0.133333333333333,1,0,0.415094339622642,0,0,0,1,0,1,1,0,0,0
